what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1388513501205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388514007978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388514008041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388514009860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388514020281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388514057197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388514083254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1388514401849
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1388514408042
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1388514408978
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1388514409025
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1388514409337
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1388514409415
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1388514409680
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1388514409743
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1388514409836
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1388514409852
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1388514409852
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1388514409992
